"event.id","turtle.id","frequency","date","time","session","month","year","season","visible","behaviour","elev","habitat","waterDepth","streamWidth","gravel","pebble","cobble","boulder","litter","canopy","status"
10139,"54","173.641",2020-07-07,2020-07-07 12:06:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",182,"Pool",100,5.616,20,0,0,80,0,81.892,1
10140,"24","172.254",2020-07-10,2020-07-10 19:37:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",178,"Pool",13,2.787,30,0,20,50,0,NA,1
10141,"54","173.641",2020-07-10,2020-07-10 20:04:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",188,"Pool",23,4.155,0,0,0,100,0,NA,1
10142,"18","173.405",2020-07-10,2020-07-10 20:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",188,"Run",8,2.336,10,30,40,30,0,NA,1
10143,"23","172.476",2020-07-10,2020-07-10 20:42:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",36,3.171,10,0,10,80,10,NA,1
10144,"37","173.415",2020-07-10,2020-07-10 20:48:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",47,2.708,10,0,30,60,10,NA,1
10145,"25","173.435",2020-07-10,2020-07-10 20:50:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",0,1.547,20,30,0,50,0,NA,1
10146,"56","173.604",2020-07-10,2020-07-10 21:15:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",203,"Run",6,2.087,0,0,0,100,0,NA,1
10147,"61","172.215",2020-07-10,2020-07-10 21:37:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",217,"Pool",18,2.794,30,0,40,30,20,NA,1
10148,"58","173.514",2020-07-10,2020-07-10 21:50:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",221,"Riffle",14,2.378,10,0,30,60,0,NA,1
10149,"32","172.454",2020-07-10,2020-07-10 22:15:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",234,"Riffle",10,1.653,20,0,10,70,0,NA,1
10150,"63","172.043",2020-07-10,2020-07-10 22:23:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",239,"Pool",100,2.639,0,0,30,70,80,NA,1
10151,"62","172.325",2020-07-10,2020-07-10 22:47:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",245,"Pool",21,1.062,10,0,10,80,0,NA,1
10152,"24","172.254",2020-07-14,2020-07-14 09:25:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",194,"Pool",25,3.29,60,20,20,0,0,90.562,1
10153,"18","173.405",2020-07-14,2020-07-14 09:42:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",193,"Riffle",9,2.209,0,0,0,100,0,91.602,1
10154,"23","172.476",2020-07-14,2020-07-14 09:48:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",185,"Pool",9,2.122,20,10,0,70,0,86.825,1
10155,"37","173.415",2020-07-14,2020-07-14 10:22:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",186,"Pool",7,2.687,60,20,20,0,5,99.994,1
10156,"25","173.435",2020-07-14,2020-07-14 10:26:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",186,"Pool",0,1.104,75,5,20,0,0,81.143,1
10157,"54","173.641",2020-07-14,2020-07-14 10:48:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",199,"Pool",35,2.093,70,0,0,30,20,85.661,1
10158,"56","173.604",2020-07-14,2020-07-14 11:09:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",214,"Run",4,2.221,5,0,0,95,0,91.329,1
10159,"58","173.514",2020-07-14,2020-07-14 11:36:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",232,"Run",4,2.362,20,0,30,50,0,88.779,1
10160,"61","172.215",2020-07-14,2020-07-14 12:08:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",237,"Pool",8,2.609,100,0,0,0,0,89.521,1
10161,"32","172.454",2020-07-14,2020-07-14 12:36:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",245,"Pool",8,2.117,40,0,60,0,10,91.795,1
10162,"62","172.325",2020-07-14,2020-07-14 13:02:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",254,"Pool",17,0.712,30,0,20,50,0,90.968,1
10163,"63","172.043",2020-07-14,2020-07-14 13:11:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",254,"Riffle",4,0.28,0,0,0,100,0,84.74,1
10166,"24","172.254",2020-07-17,2020-07-17 19:28:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",180,"Pool",14,3.454,65,5,15,15,20,NA,1
10167,"23","172.476",2020-07-17,2020-07-17 19:42:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",183,"Run",7,1.31,20,0,0,80,10,NA,1
10168,"18","173.405",2020-07-17,2020-07-17 19:52:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",182,"Riffle",6,1.721,10,0,0,90,0,NA,1
10169,"37","173.415",2020-07-17,2020-07-17 20:18:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",180,"Pool",14,3.454,65,5,15,15,20,NA,1
10170,"25","173.435",2020-07-17,2020-07-17 20:29:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",45,2.59,20,0,80,0,30,NA,1
10171,"54","173.641",2020-07-17,2020-07-17 20:44:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",188,"Pool",12,3.489,95,5,0,0,0,NA,1
10172,"56","173.604",2020-07-17,2020-07-17 21:08:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",205,"Pool",21,3.838,5,20,75,0,70,NA,1
10173,"58","173.514",2020-07-17,2020-07-17 21:34:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",221,"Riffle",4,0.587,30,30,40,0,0,NA,1
10174,"61","172.215",2020-07-17,2020-07-17 21:52:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",226,"Pool",0,1.589,10,0,0,90,0,NA,1
10175,"63","172.043",2020-07-17,2020-07-17 22:32:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",244,"Pool",13,0.542,40,10,40,10,0,NA,1
10176,"62","172.325",2020-07-17,2020-07-17 22:35:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",244,"Pool",16,0.747,30,0,70,0,10,NA,1
10177,"32","172.454",2020-07-17,2020-07-17 23:07:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",229,"Pool",11,1.571,60,0,40,0,0,NA,1
10178,"37","173.415",2020-07-21,2020-07-21 09:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",16,3.122,10,20,50,20,0,92.601,1
10179,"24","172.254",2020-07-21,2020-07-21 09:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",16,3.122,10,20,50,20,0,92.601,1
10181,"23","172.476",2020-07-21,2020-07-21 09:33:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",179,"Run",7,1.823,90,10,0,0,10,89.771,1
10182,"18","173.405",2020-07-21,2020-07-21 09:50:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",176,"Pool",35,4.426,0,0,0,100,40,89.827,1
10183,"25","173.435",2020-07-21,2020-07-21 10:14:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",9,3.679,50,20,30,0,20,99.903,1
10184,"54","173.641",2020-07-21,2020-07-21 10:38:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",9,3.871,60,0,40,0,0,38.66,1
10185,"56","173.604",2020-07-21,2020-07-21 11:42:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",214,"Pool",10,0.837,70,0,0,30,0,91.104,1
10186,"58","173.514",2020-07-21,2020-07-21 12:05:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",223,"Riffle",11,1.825,10,0,0,90,0,84.607,1
10187,"32","172.454",2020-07-21,2020-07-21 12:31:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",220,"Pool",4,3.1,90,10,0,0,0,93.127,1
10188,"61","172.215",2020-07-21,2020-07-21 12:56:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",241,"Pool",52,2.295,60,0,0,40,20,94.617,1
10189,"63","172.043",2020-07-21,2020-07-21 13:25:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",257,"Pool",15,0.955,20,0,20,60,0,88.616,1
10190,"62","172.325",2020-07-21,2020-07-21 13:45:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",260,"Pool",12,1.177,70,10,0,20,30,87.08,1
10191,"37","173.415",2020-07-24,2020-07-24 19:29:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",21,3.036,40,0,0,60,0,NA,1
10192,"24","172.254",2020-07-24,2020-07-24 19:30:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",187,"Pool",19,3.005,10,30,40,20,0,NA,1
10193,"23","172.476",2020-07-24,2020-07-24 19:50:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",188,"Pool",50,0.942,100,0,0,0,0,NA,1
10194,"18","173.405",2020-07-24,2020-07-24 20:17:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",185,"Riffle",4,1.531,20,30,30,20,0,NA,1
10195,"30","172.33",2020-07-24,2020-07-24 20:30:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",188,"Riffle",3,1.154,0,40,40,20,0,NA,1
10196,"25","173.435",2020-07-24,2020-07-24 20:56:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Pool",9,3.548,40,20,40,0,20,NA,1
10197,"54","173.641",2020-07-24,2020-07-24 20:56:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",190,"Pool",9,3.548,40,20,40,0,20,NA,1
10199,"56","173.604",2020-07-24,2020-07-24 21:59:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",214,"Run",7,2.493,30,0,0,70,5,NA,1
10200,"58","173.514",2020-07-24,2020-07-24 22:20:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",226,"Riffle",0,2.218,20,20,0,60,0,NA,1
10201,"61","172.215",2020-07-24,2020-07-24 22:46:00,"Night","July","2020","2020 Wet Season",TRUE,"Underwater",232,"Pool",0,1.546,0,0,0,100,0,NA,1
10202,"63","172.043",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",231,"Pool",13,1.47,60,0,20,20,0,NA,1
10203,"62","172.325",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",231,"Pool",13,1.47,60,0,20,20,0,NA,1
10204,"32","172.454",2020-07-24,2020-07-24 23:19:00,"Night","July","2020","2020 Wet Season",FALSE,"Underwater",231,"Pool",13,1.47,60,0,20,20,0,NA,1
10205,"37","173.415",2020-07-28,2020-07-28 09:24:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",209,"Pool",21,3.223,40,0,0,60,10,86.506,1
10206,"24","172.254",2020-07-28,2020-07-28 09:24:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",209,"Pool",19,3.265,60,20,20,0,0,88.969,1
10207,"23","172.476",2020-07-28,2020-07-28 09:44:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",203,"Pool",25,0.79,10,0,40,50,0,92.952,1
10208,"30","172.33",2020-07-28,2020-07-28 10:08:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",200,"Riffle",8,1.054,20,0,0,80,0,90.115,1
10209,"54","173.641",2020-07-28,2020-07-28 10:37:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",196,"Pool",33,1.214,60,0,20,20,0,82.27,1
10210,"18","173.405",2020-07-28,2020-07-28 10:50:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",198,"Pool",9,3.088,70,10,20,0,10,99.988,1
10212,"25","173.435",2020-07-28,2020-07-28 11:15:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",198,"Pool",9,3.088,70,10,20,0,10,99.988,1
10213,"56","173.604",2020-07-28,2020-07-28 11:56:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",201,"Pool",19,4.182,40,0,30,30,40,89.782,1
10214,"58","173.514",2020-07-28,2020-07-28 12:21:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",219,"Riffle",19,0.586,5,0,10,85,0,89.014,1
10215,"61","172.215",2020-07-28,2020-07-28 12:37:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",225,"Pool",100,2.189,70,0,0,30,60,89.17,1
10216,"63","172.043",2020-07-28,2020-07-28 13:05:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",13,1.191,60,0,10,30,0,90.129,1
10217,"32","172.454",2020-07-28,2020-07-28 13:19:00,"Day","July","2020","2020 Wet Season",FALSE,"Underwater",253,"Pool",13,1.191,60,0,10,30,0,90.129,1
10218,"62","172.325",2020-07-28,2020-07-28 13:19:00,"Day","July","2020","2020 Wet Season",TRUE,"Underwater",253,"Pool",20,0.825,60,10,0,30,0,86.622,1
10219,"37","173.415",2020-08-04,2020-08-04 09:15:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",179,"Pool",12,4.19,40,0,0,60,20,89.424,1
10220,"24","172.254",2020-08-04,2020-08-04 09:34:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",177,"Pool",25,3.334,0,0,80,20,10,90.387,1
10222,"23","172.476",2020-08-04,2020-08-04 09:52:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",185,"Run",8,2.14,40,0,0,60,85,87.56,1
10223,"47","172.005",2020-08-04,2020-08-04 10:12:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",186,"Pool",50,0.987,15,5,0,80,5,89.323,1
10224,"30","172.33",2020-08-04,2020-08-04 10:30:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",187,"Riffle",0,1.587,0,0,0,100,0,90.629,1
10225,"18","173.405",2020-08-04,2020-08-04 11:09:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",200,"Pool",47,2.614,20,0,0,80,0,99.999993721,1
10226,"25","173.435",2020-08-04,2020-08-04 11:16:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",200,"Pool",11,2.775,70,0,30,0,10,38.578,1
10227,"56","173.604",2020-08-04,2020-08-04 11:53:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",213,"Pool",30,3.821,60,0,20,20,20,87.633,1
10228,"58","173.514",2020-08-04,2020-08-04 12:47:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",226,"Riffle",4,0.709,10,10,50,30,0,87.876,1
10229,"61","172.215",2020-08-04,2020-08-04 13:09:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",227,"Pool",100,1.587,80,0,0,20,0,88.21,1
10230,"32","172.454",2020-08-04,2020-08-04 13:41:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",243,"Pool",15,1.363,20,0,20,60,0,88.655,1
10231,"63","172.043",2020-08-04,2020-08-04 13:41:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",243,"Pool",15,1.363,20,0,20,60,0,88.655,1
10232,"62","172.325",2020-08-04,2020-08-04 13:49:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",243,"Pool",13,0.981,60,0,20,20,0,85.469,1
10234,"54","173.641",2020-08-04,2020-08-04 15:30:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",183,"Pool",57,5.346,20,0,40,40,20,87.94,1
10235,"37","173.415",2020-08-07,2020-08-07 19:35:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Pool",10,3.845,80,0,0,20,10,NA,1
10237,"24","172.254",2020-08-07,2020-08-07 19:51:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",193,"Pool",23,3.42,0,15,85,0,0,NA,1
10238,"23","172.476",2020-08-07,2020-08-07 20:06:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",192,"Run",4,1.892,10,5,0,85,5,NA,1
10239,"30","172.33",2020-08-07,2020-08-07 20:32:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Riffle",12,2.235,0,0,80,20,0,NA,1
10240,"18","173.405",2020-08-07,2020-08-07 20:52:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",197,"Pool",13,2.88,60,0,0,40,40,NA,1
10241,"25","173.435",2020-08-07,2020-08-07 20:58:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",197,"Pool",0,2.889,40,10,20,30,0,NA,1
10242,"56","173.604",2020-08-07,2020-08-07 21:45:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",213,"Run",12,5.764,70,0,30,0,10,NA,1
10243,"58","173.514",2020-08-07,2020-08-07 22:03:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",223,"Riffle",14,1.966,10,0,0,90,0,NA,1
10244,"61","172.215",2020-08-07,2020-08-07 22:19:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",223,"Pool",0,1.597,10,0,0,90,0,NA,1
10246,"32","172.454",2020-08-07,2020-08-07 23:02:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",228,"Pool",17,1.125,40,0,0,60,0,NA,1
10247,"62","172.325",2020-08-07,2020-08-07 23:25:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",237,"Pool",11,1.325,20,0,0,80,0,NA,1
10248,"63","172.043",2020-08-08,2020-08-08 00:08:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",229,"Riffle",4,1.592,20,0,0,80,0,NA,1
10249,"47","172.005",2020-08-08,2020-08-08 01:01:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",160,"Pool",20,4.552,5,0,10,85,20,NA,1
10250,"54","173.641",2020-08-08,2020-08-08 01:17:00,"Night","August","2020","2020 Wet Season",TRUE,"Night Basking",157,"Pool",0,3.432,0,0,0,100,0,NA,1
10251,"24","172.254",2020-08-11,2020-08-11 09:43:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",185,"Pool",22,2.97,10,0,70,20,0,91.876,1
10252,"23","172.476",2020-08-11,2020-08-11 09:58:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",186,"Pool",30,1.45,0,5,0,95,0,88.502,1
10253,"22","172.182",2020-08-11,2020-08-11 10:14:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",185,"Run",8,1.994,20,0,0,80,40,90.655,1
10254,"30","172.33",2020-08-11,2020-08-11 10:28:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",186,"Riffle",9,1.995,20,0,60,20,0,90.525,1
10255,"25","173.435",2020-08-11,2020-08-11 10:49:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",180,"Run",14,1.505,5,0,75,20,0,91.8,1
10256,"18","173.405",2020-08-11,2020-08-11 11:07:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",178,"Pool",16,2.484,80,0,20,0,20,83.884,1
10257,"37","173.415",2020-08-11,2020-08-11 11:35:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",178,"Pool",9,3.327,70,10,20,0,20,7.607,1
10258,"56","173.604",2020-08-11,2020-08-11 12:00:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",206,"Pool",47,2.217,40,0,0,60,20,90.011,1
10259,"58","173.514",2020-08-11,2020-08-11 12:25:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",228,"Riffle",4,1.398,10,0,20,70,0,85.145,1
10260,"61","172.215",2020-08-11,2020-08-11 12:38:00,"Day","August","2020","2020 Wet Season",TRUE,"Surface",232,"Pool",33,2,40,0,0,60,0,91.87,1
10261,"63","172.043",2020-08-11,2020-08-11 13:15:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",237,"Pool",64,2.013,40,0,0,60,80,91.533,1
10262,"65","172.274",2020-08-11,2020-08-11 13:43:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",241,"Pool",13,1.056,30,0,30,40,0,91.146,1
10263,"32","172.454",2020-08-11,2020-08-11 13:43:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",241,"Pool",13,1.056,30,0,30,40,0,91.146,1
10264,"62","172.325",2020-08-11,2020-08-11 13:53:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",244,"Pool",18,1.028,60,0,0,40,0,87.334,1
10265,"54","173.641",2020-08-11,2020-08-11 15:01:00,"Day","August","2020","2020 Wet Season",TRUE,"Underwater",182,"Pool",73,3.166,60,0,0,40,20,90.646,1
10266,"47","172.005",2020-08-11,2020-08-11 15:28:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",160,"Pool",52,3.493,70,0,10,20,30,73.167,1
10267,"24","172.254",2020-08-14,2020-08-14 19:38:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",201,"Pool",24,2.964,10,0,70,20,0,NA,1
10268,"23","172.476",2020-08-14,2020-08-14 19:50:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",197,"Run",8,1.893,15,0,5,80,60,NA,1
10269,"30","172.33",2020-08-14,2020-08-14 20:05:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",196,"Riffle",7,1.074,10,0,10,80,0,NA,1
10270,"22","172.182",2020-08-14,2020-08-14 20:18:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",196,"Riffle",9,0.942,10,0,60,30,10,NA,1
10271,"25","173.435",2020-08-14,2020-08-14 20:33:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Pool",9,2.988,70,0,10,20,10,NA,1
10272,"18","173.405",2020-08-14,2020-08-14 20:34:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Pool",9,2.988,70,0,10,20,10,NA,1
10273,"37","173.415",2020-08-14,2020-08-14 20:37:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",192,"Pool",9,2.988,70,0,10,20,10,NA,1
10274,"56","173.604",2020-08-14,2020-08-14 21:08:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",200,"Pool",33,1.82,40,0,0,60,30,NA,1
10275,"58","173.514",2020-08-14,2020-08-14 21:31:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",216,"Riffle",3,1.22,5,0,0,95,0,NA,1
10276,"61","172.215",2020-08-14,2020-08-14 21:46:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",220,"Pool",0,1.542,0,0,0,100,0,NA,1
10278,"32","172.454",2020-08-14,2020-08-14 23:19:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",239,"Pool",19,1.186,20,0,20,60,0,NA,1
10279,"65","172.274",2020-08-14,2020-08-14 23:19:00,"Night","August","2020","2020 Wet Season",FALSE,"Underwater",239,"Pool",19,1.186,20,0,20,60,0,NA,1
10280,"62","172.325",2020-08-14,2020-08-14 23:35:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",242,"Run",0,1.066,60,0,0,40,0,NA,1
10281,"54","173.641",2020-08-15,2020-08-15 00:24:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",138,"Pool",34,2.221,0,0,0,100,0,NA,1
10282,"47","172.005",2020-08-15,2020-08-15 00:52:00,"Night","August","2020","2020 Wet Season",TRUE,"Underwater",161,"Pool",39,4.386,0,0,0,100,0,NA,1
10283,"24","172.254",2020-08-18,2020-08-18 09:44:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",191,"Pool",27,1.785,15,0,60,25,5,91.424,1
10285,"22","172.182",2020-08-18,2020-08-18 10:14:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",184,"Pool",40,2.927,40,0,0,60,20,93.421,1
10286,"30","172.33",2020-08-18,2020-08-18 10:16:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",184,"Run",5,2.089,20,0,60,20,0,95.263,1
10287,"25","173.435",2020-08-18,2020-08-18 11:25:00,"Day","August","2020","2020 Wet Season",TRUE,"Surface",203,"Pool",27,2.196,30,0,20,50,10,61.281,1
10288,"18","173.405",2020-08-18,2020-08-18 11:51:00,"Day","August","2020","2020 Wet Season",FALSE,"Underwater",203,"Pool",22,2.155,80,0,20,0,0,85.37,1
